experiment,trial,AUROC,AUPRC,AP@50,dataset,model,train.batch_size,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.regularize_args.weighted,entity_embedder.regularize_weight,relation_embedder.regularize_weight,entity_embedder.dropout,relation_embedder.dropout,job_type=1vsAll,job_type=KvsAll,job_type=negative_sampling,train.type=1vsAll,train.type=KvsAll,train.type=negative_sampling,train.optimizer=Adadelta,train.optimizer=Adam,train.optimizer=AdamW,train.optimizer=Adamax,train.optimizer=RMSprop,train.loss=bce,train.loss=kl,train.loss=se,lookup_embedder.initialize=normal_,lookup_embedder.initialize=uniform_,lookup_embedder.initialize=xavier_normal_,lookup_embedder.initialize=xavier_uniform_
20230929-111630-distmult_selfloops,00052,0.9380838768014094,0.9209704178575736,0.932772574264384,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.0064124340868674,4,512,1,9.359311665872752e-07,1.2522984564170736e-18,0.2547779809683561,0.3070323667488992,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
20230929-111630-distmult_selfloops,00099,0.5010816270227965,0.5062498899317289,0.2784819438225862,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.9260931971430189,7,64,0,5.162889359857186e-09,3.174416823631535e-17,0.3767533414065838,0.1146909077651798,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
20230929-111630-distmult_selfloops,00070,0.9109319262782404,0.8898848348544424,0.8937588051297481,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.0028290220393844,6,256,0,6.298348661457805e-16,0.0003645755879032,0.2540807276964187,0.11062200833112,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
20230929-111630-distmult_selfloops,00084,0.8208068320941204,0.788942864634836,0.7629734829854811,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.7051587260132239,6,256,1,9.393961879474066e-18,4.211533985076022e-15,0.1958440938033163,0.0156087065115571,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
20230929-111630-distmult_selfloops,00048,0.92617261342155,0.909526446790746,0.925533695542997,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.0166603621749078,4,128,0,0.0005648703551019,0.0063284234747291,0.2463100273162126,0.3734944369643926,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
20230929-111630-distmult_selfloops,00083,0.5292946222606689,0.5336101455092226,0.3442343471209799,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.1982846096343151,4,512,1,1.490041453132938e-10,1.3935650503443208e-11,0.2974789966829121,0.2507631275802851,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
20230929-111630-distmult_selfloops,00077,0.9031135935371486,0.8823904637711156,0.8888296758625335,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0491552706499545,10,32,1,1.102646751387966e-18,8.57062188604252e-13,0.0544785941019654,0.0593814528547227,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
20230929-111630-distmult_selfloops,00041,0.9079232017306652,0.8827382499159867,0.873390844496543,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0645242395496189,3,512,0,8.713389860174171e-08,1.0977997031900182e-19,0.3735724533908069,0.0686199627816677,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
20230929-111630-distmult_selfloops,00079,0.9447682780965646,0.9245186734619948,0.92438119935586,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.0102446067721383,7,512,1,1.7522139007061367e-09,2.5954483502179307e-20,0.1999720814637839,0.3754335665144026,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
20230929-111630-distmult_selfloops,00046,0.9214938143137936,0.8970205624108165,0.8930555306518585,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.0059105148572733,4,128,0,5.989437606034776e-11,1.129557901399145e-14,0.1226217513903975,0.2400214076042175,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
20230929-111630-distmult_selfloops,00012,0.8542905044962658,0.8094344003415926,0.7579417567558095,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0610170535269302,5,512,1,2.2365244648741966e-09,2.1512012897339754e-14,0.4445115244016051,0.4300941647961736,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
20230929-111630-distmult_selfloops,00015,0.905430029154519,0.8838166048446099,0.887302388102614,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.4770286592479563,10,128,0,9.55601555894702e-07,2.5609779844438458e-17,0.2191947698593139,0.2322498676367104,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
20230929-111630-distmult_selfloops,00023,0.9327614683787095,0.9137732296803908,0.9199017576275148,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.0065518109617847,9,512,0,1.0219143962242734e-08,1.0789345422915286e-13,0.1146344346925616,0.1234111371450126,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
20230929-111630-distmult_selfloops,00024,0.9163047347810608,0.89238879955841,0.8882264923212846,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.1363565990554926,3,64,1,9.584175626202284e-13,0.022858621200283,0.2896589967422187,0.2782197846099734,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
20230929-111630-distmult_selfloops,00078,0.5008695652173913,0.5361499288552936,0.3064553197341709,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.2126069003499359,5,64,0,8.311537797750395e-14,5.8730685047846384e-08,0.39182900916785,0.2214791867882013,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
20230929-111630-distmult_selfloops,00047,0.5010453754384101,0.4879275755757489,0.1736204101999034,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.3463534268353096,10,32,1,1.8241197249725424e-17,1.643761939395894e-15,0.4079831638373434,0.0281354770995676,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
20230929-111630-distmult_selfloops,00040,0.8586589440855423,0.8365033632410576,0.8269034599589539,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.160608757349233,8,256,1,0.0019284303171702,8.175350620964827e-06,0.2114082253538072,0.148686449509114,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
20230929-111630-distmult_selfloops,00049,0.4991937283794329,0.5023418771330839,0.2580758566814969,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0005151165312129,7,512,1,2.4983903705546588e-08,1.1410752339588246e-17,0.3386614471673965,0.4066786481998861,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
20230929-111630-distmult_selfloops,00076,0.5009824689204343,0.5021922698881536,0.249582236557102,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.0003061871488183,4,256,0,3.696079148662733e-05,3.2268728023200757e-06,0.3537286533974111,0.3422418432310223,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
20230929-111630-distmult_selfloops,00082,0.9052780850700504,0.8777937660751179,0.8722111902134162,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0093751324115532,10,128,0,9.956780632679876e-16,4.320554038593328e-05,0.1068141609430313,0.0961411618627607,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
20230929-111630-distmult_selfloops,00085,0.498517553514072,0.5189348843013579,0.3099349488475815,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0043939248744072,8,32,0,0.0006244011165253,0.0006293223427485,0.3959569651633501,0.3566947295330465,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
20230929-111630-distmult_selfloops,00071,0.9285997730453004,0.9062237924034524,0.9039515601857608,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.4474813808775801,8,64,1,2.0446920370442567e-10,6.484074956662125e-12,0.087720297742635,0.2695169127546251,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
20230929-111630-distmult_selfloops,00025,0.5001780102198441,0.5031664527264227,0.2679420434406437,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0764148937892009,8,32,0,2.266211069862213e-17,4.888919933251679e-17,0.1390952630899846,0.4403101322241127,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
20230929-111630-distmult_selfloops,00022,0.5,0.5,0.02,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.2234596180995418,8,32,0,1.4837100084761232e-18,1.4362173657990945e-18,0.273809777572751,0.4715628470294177,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
20230929-111630-distmult_selfloops,00014,0.4995490460356405,0.5046495700831486,0.2722739639452875,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.0081565596058113,4,32,1,3.086078212103185e-19,2.0668508732975707e-16,0.3087244159542024,0.0047199595719575,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
20230929-111630-distmult_selfloops,00013,0.8298609488241521,0.8056927291306741,0.8143753621322838,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.1720395248131721,10,128,0,0.0003170019910134,9.213612714355739e-10,0.0955682443454861,0.3500350662507117,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
20230929-111630-distmult_selfloops,00057,0.9398562501430632,0.9235269779372856,0.9316825599000776,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0019642861757774,5,256,0,4.0365295551447056e-18,3.7259324520896204e-10,0.3292778242990562,0.2473214541494661,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
20230929-111630-distmult_selfloops,00068,0.8949146181272283,0.8733473529780628,0.8780911246210757,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.023284979065589,3,64,0,1.4613500960137836e-05,1.219963161159373e-07,0.4991530575789511,0.4511458966881037,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
20230929-111630-distmult_selfloops,00050,0.9373824240795484,0.9210815952598868,0.9298798908819824,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0022015559235349,5,256,0,1.9719719539998988e-18,3.4250922665140903e-09,0.3839516546577215,0.2319338656961918,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
20230929-111630-distmult_selfloops,00092,0.9030625099624128,0.8807150683105368,0.8773268511335549,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.0157723130344168,5,32,1,9.524965485568868e-17,1.6719012897443094e-16,0.0914210095070302,0.1527945902198553,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
20230929-111630-distmult_selfloops,00066,0.9347055060253134,0.912190672486526,0.9075225620582056,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.0047877610261723,10,512,0,4.117373363823932e-11,4.422274955268375e-06,0.1538876262493431,0.3307839878834784,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
20230929-111630-distmult_selfloops,00059,0.9068110967694628,0.8867236739610078,0.886681033541455,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.0007113016729624,6,128,0,2.194810641951038e-06,9.024537408730954e-06,0.3091208506375551,0.4166112593375146,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
20230929-111630-distmult_selfloops,00061,0.916050295857988,0.8924593290182505,0.8964251948332344,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.0224912954204429,9,64,0,2.0412706453985052e-09,6.526720286036531e-09,0.0125668877735733,0.2547994214110076,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20230929-111630-distmult_selfloops,00095,0.5101026706197307,0.5108072179623165,0.2843844377780719,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.0005435749727839,10,128,0,3.5101012332673375e-12,0.0717569153419253,0.4955438855104148,0.0648923232220113,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
20230929-111630-distmult_selfloops,00035,0.8916375597149346,0.8455923001978519,0.7400177843825503,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.1026720252626489,8,256,1,0.0001184549258945,0.0008770283584902,0.3266146164387464,0.1799343307502567,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
20230929-111630-distmult_selfloops,00032,0.5005470491487136,0.5046736097864553,0.2685436136199141,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0037523600469696,7,32,1,0.0165253192939046,8.624130684335527e-07,0.0756121785379946,0.0115235936827957,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
20230929-111630-distmult_selfloops,00004,0.50048828125,0.5040339239472881,0.2642857716320883,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0013014689950174,6,64,1,8.060630711127372e-11,7.190952293186328e-18,0.33029231056571,0.2928736079484224,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
20230929-111630-distmult_selfloops,00003,0.5019862010612723,0.5577812085801106,0.4564625759414993,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.0269920963642758,8,256,0,7.599943802411532e-15,4.774237362547718e-10,0.0154066276736557,0.0716470428742468,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
20230929-111630-distmult_selfloops,00094,0.8897001570930948,0.8590001600478634,0.8336267722836032,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.0859479172662006,4,512,1,5.758122052210114e-07,3.1560450748227085e-14,0.1626634551212191,0.2820204878225922,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
20230929-111630-distmult_selfloops,00060,0.9199982727465988,0.9001022060798194,0.912160985527511,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.002580030817565,5,64,0,1.1499632928941406e-15,1.0565171191880671e-05,0.4459923082031309,0.2350306003354489,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20230929-111630-distmult_selfloops,00067,0.8779238332391431,0.8098925893823326,0.6409936504224422,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.0824718228203211,5,128,0,1.2964815432265613e-12,3.5539623598783925e-11,0.0070379604585468,0.1902256989851594,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
20230929-111630-distmult_selfloops,00093,0.50012625199899,0.5749316770545527,0.5923789679039603,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.3326785479780381,7,128,0,0.0974951065149493,6.264807425892452e-10,0.2503799879923463,0.4988287673331797,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
20230929-111630-distmult_selfloops,00058,0.93210197710718,0.9131678344002234,0.9243782323587664,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.013401726156228,5,256,0,5.071741614002893e-10,7.314877527262976e-15,0.1900176163762807,0.0697087785229086,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
20230929-111630-distmult_selfloops,00051,0.9147814342121452,0.89292565989898,0.8995580081811255,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.000447428299905,5,32,0,1.1292635794585827e-09,5.149039948693479e-05,0.1971480110660195,0.3239002684131264,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
20230929-111630-distmult_selfloops,00056,0.8946981564938488,0.8717356951827553,0.8744611423215638,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.0165259306441668,4,256,0,2.4157396675607037e-16,1.8310603630599641e-13,0.2872349349781871,0.2482850132510066,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
20230929-111630-distmult_selfloops,00069,0.8970433462641255,0.8808493454304162,0.8862778182128551,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0011033218928841,9,256,1,2.8310326759695896e-20,8.225190430432807e-19,0.1590542513877153,0.1711574816145002,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
20230929-111630-distmult_selfloops,00002,0.8906725023146199,0.865441519103853,0.8636843678129089,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.0961345619922626,10,128,0,0.0047146022484743,1.5302293865255622e-06,0.4920189143158495,0.318780445959419,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
20230929-111630-distmult_selfloops,00005,0.8856647328492027,0.8705488777114696,0.8827452669931215,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.0023923227344416,9,64,0,3.390107985363295e-06,0.0004660895417683,0.2390538286417722,0.4901199690066278,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
20230929-111630-distmult_selfloops,00033,0.9048515074501272,0.8836628348544021,0.87448701647667,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0008388598225023,4,128,0,2.2037883830401454e-07,1.9500601308107832e-11,0.4801021260209381,0.2087778178974986,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
20230929-111630-distmult_selfloops,00034,0.917493364941122,0.8936279613661462,0.889686889484271,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.0174512505415676,10,512,1,1.0509091938028231e-11,6.118408943722788e-05,0.1781044118106365,0.4291496681980788,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
20230929-111630-distmult_selfloops,00016,0.9192196311537876,0.8818194378586534,0.8264594985567623,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0030243486333857,4,512,1,5.81986035819484e-12,6.768319409053639e-11,0.4350985963828861,0.3900458849966526,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
20230929-111630-distmult_selfloops,00029,0.7744548921496973,0.7182688269752873,0.602383311288193,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.8019374058858824,5,32,1,1.0858426706521484e-05,6.55217852196542e-06,0.2036488219164312,0.019371323287487,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
20230929-111630-distmult_selfloops,00011,0.9200236376322496,0.8992075735104793,0.9084812010609464,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.0003859077646888,7,128,0,1.3693374292790122e-14,0.0578649251983683,0.1511874790303409,0.2136850706301629,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
20230929-111630-distmult_selfloops,00027,0.8552136522440204,0.8439379697575873,0.8456137864204903,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.0016900387995249,4,512,1,1.685798393859792e-15,3.3950122082183314e-08,0.0424998803064227,0.421301937662065,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
20230929-111630-distmult_selfloops,00018,0.8830452073695316,0.8471553870557791,0.8018416828881648,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.0219081814373091,5,32,1,0.0417222764525909,0.002771214610031,0.3188714254647493,0.050628270022571,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
20230929-111630-distmult_selfloops,00020,0.4261475471102658,0.428285137749172,0.033416772928968,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0008062559254066,9,512,0,6.547475295115637e-10,3.0968225591237327e-12,0.4720985968597233,0.0921575282700359,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
20230929-111630-distmult_selfloops,00080,0.793555646249249,0.7730648883899265,0.7582350657218907,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.052758630386838,7,128,0,2.5910478277793568e-05,1.2339799465257875e-06,0.1469000377692282,0.4675789154134691,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
20230929-111630-distmult_selfloops,00074,0.8654607933708462,0.8515566916560459,0.8660435501489944,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0382346889336006,8,64,1,7.062947838390588e-07,4.8849173710620985e-14,0.4529884411022067,0.3007728443481028,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
20230929-111630-distmult_selfloops,00073,0.5,0.5,0.02,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.7567484110081322,3,32,0,0.0518434969172339,4.465618459329274e-09,0.1027166927233338,0.4823943162336945,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
20230929-111630-distmult_selfloops,00087,0.93448224852071,0.9109983710869186,0.8995459540091482,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.0409918188207348,9,512,0,1.6420541957845776e-12,2.979453260981211e-10,0.3578871716745198,0.2050732360221445,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
20230929-111630-distmult_selfloops,00045,0.9266800584368152,0.908802124715953,0.9249857641222244,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.949593071899714,10,512,1,3.0916551591950928e-15,0.0257826979293247,0.2816712106578052,0.3978994567878544,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
20230929-111630-distmult_selfloops,00089,0.8751295414326816,0.8630191277047922,0.8868436275917504,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.02423939754734,6,256,1,6.56007197687663e-19,4.746805269823973e-13,0.342301138676703,0.0468532536178827,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
20230929-111630-distmult_selfloops,00042,0.916401590945964,0.8766339021989384,0.811496615997344,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.0004093513897153,9,64,1,2.69827977393341e-13,2.750163393581045e-08,0.0346341496333479,0.2861274373717606,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
20230929-111630-distmult_selfloops,00021,0.9322090835796828,0.912572479385229,0.916058489169172,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.0107609491076982,6,256,1,9.084280252352796e-05,2.517173786064683e-07,0.0679910727776587,0.1253491407260298,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20230929-111630-distmult_selfloops,00026,0.930985334719782,0.9079664460097306,0.8945018435879759,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.0004764022918644,6,256,1,0.0015036908429909,1.9659849014355593e-09,0.456604384817183,0.1565949954092502,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
20230929-111630-distmult_selfloops,00019,0.8602174982483862,0.8208276032240844,0.7434087472292928,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.1294831868856351,3,64,1,6.725635369367094e-14,0.0002118743836493,0.1861084103584289,0.3094647452235222,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
20230929-111630-distmult_selfloops,00010,0.4997459867314758,0.504464081810597,0.2730543564302692,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.0022718013834576,9,32,0,0.0122141542005932,1.4275594046916262e-05,0.3464581496082246,0.4588773907162249,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
20230929-111630-distmult_selfloops,00017,0.94611453574308,0.929720324883424,0.9411669202825724,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0010371630408404,7,128,0,4.083328575668512e-17,8.782230822079297e-16,0.0268282839097082,0.3295182767324149,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
20230929-111630-distmult_selfloops,00028,0.90982177995165,0.8884824923210678,0.891363796443258,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0356195119263043,10,128,0,2.5272646095534523e-10,1.2462228340306788e-20,0.3657071921043098,0.2010006750933826,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
20230929-111630-distmult_selfloops,00088,0.9395611160292904,0.9225390768653868,0.9379329751427448,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.0011655743854008,8,64,0,4.020166414190824e-05,2.2875030956752017e-05,0.0033982410095632,0.3254416608251631,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
20230929-111630-distmult_selfloops,00043,0.9132294381494616,0.8971615626549538,0.910015893233411,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.0014556139835221,7,32,1,4.190170265390049e-06,1.7244852977009384e-09,0.4642417030408978,0.0427746991626918,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
20230929-111630-distmult_selfloops,00044,0.791924213920989,0.7462427115758865,0.6445174218746678,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0302444888963437,5,128,0,1.360308930879375e-19,4.719967905054936e-16,0.1314574754796922,0.3217467358335852,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
20230929-111630-distmult_selfloops,00086,0.3492063492063492,0.3885438048692125,0.0063127302096207,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,256,0.0019765109681662,3,64,1,1.7492554715980526e-08,5.3385654935090554e-18,0.050320103764534,0.4250657465308904,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
20230929-111630-distmult_selfloops,00072,0.8603402646502836,0.8382022241385751,0.8316916581472144,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.004797270706333,9,256,1,1.0871621255514292e-16,9.199639151377168e-17,0.3015764369629323,0.1399006559513509,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
20230929-111630-distmult_selfloops,00075,0.7514009910403688,0.7122073729902529,0.6066189776630568,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,128,0.0018085588162998,6,512,0,2.380107484430662e-12,0.0118121442932928,0.1427110317163169,0.0793726947158575,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
20230929-111630-distmult_selfloops,00081,0.9156024675532768,0.8936949899820525,0.9016832905939096,/bp1/mrcieu1/users/fu19841/kge/data/selfloops,distmult,512,0.0003342487228788,5,32,1,2.7455886645339966e-20,3.1905136759277507e-19,0.4487994033843279,0.1840509371832013,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
20230929-111458-distmult_non-naive,00031,0.8672022684310018,0.8302406297180861,0.7936706628472979,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.8398109899155711,5,256,1,3.093278166473818e-20,0.0001592377392708,0.282889224588871,0.1247060978785157,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00009,0.9136757232578756,0.8919271224811683,0.8890484843716016,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.0920573987977468,3,256,1,1.0518909510867686e-17,1.1567795842813606e-11,0.2390705700963735,0.4352562469430268,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00036,0.569552004705421,0.5800810890289382,0.4015966396377399,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0005839150196524,6,32,0,0.0013012144603825,1.3889183232369668e-06,0.4329073275439441,0.0173819540068507,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
